employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,weight_kg_duplicate,target
17610,Frank S.,34,100672,2023-06-19,Sales,Man,us,Khulna,64.8,FALSE,Very satisfied with the quality.,199.94,,0
920,Eve S.,-5,50867,2011-12-08,Marketing,,,Dhaka,76.7,FALSE,Would buy again without hesitation.,-494,,0
4181,John C.,,74447,2023-09-13,Mrketing,Male,,Chitagong,56.7,,fine,377.9,,0
7131,Hasan Z.,33,65925,05-16-2015,HR,Female,Bangladesh,Sylhet,63kg,FALSE,Good value for money.,274.77,,0
18087,Bob L.,28,69701,2016-05-22,Finace,Man,UK,Sylhet,64,TRUE,Very satisfied with the quality.,63.35,,0
3035,Alice W.,31,76061,2018-07-06,Engineering,FEMALE,us,Rajshahi,128.2,FALSE,,253.87,,0
9626,John Z.,65,97498,2023-07-22,hr,MALE,us,Khulna,77.7,TRUE,fine,225.97,,0
9377,Bob O.,47,97767,2015-10-12,Sales,F,U.S.A,Khulna,115.9,FALSE,Very satisfied with the quality.,367.04,,0
5998,Diana O.,21,84458,2022-03-10,Engineering,,us,Dhaka,125.5,FALSE,Would buy again without hesitation.,140.77,,0
3148,Eve K.,50,51438,2014-03-01,engineering,,usa,,109.5,TRUE,"Excellent product, highly recommend!",-392,,0
8812,Hasan A.,61,68465,2021-04-30,Engineering,Woman,United Kingdom,Sylhet,115kg,0,Good value for money.,192.77,,0
19461,Charlie N.,64,90098,2015-10-16,Engineering,Female,BANGLADESH,Rajshahi,103.8,FALSE,,485.23,,0
14417,Frank D.,60,53883,2015-06-03,engineering,Male,BD,Sylhet,67kg,FALSE,Good value for money.,25.29,,0
15964,Alice G.,,52136,2010-07-13,Marketing,Woman,BD,Rajshahi,54.2,TRUE,Product met all expectations.,355,,0
10258,Ira O.,50,64952,2012-07-21,SALES,Male,us,Rajshahi,68.6,TRUE,Would buy again without hesitation.,492.41,,0
5208,Eve Q.,57,58241,2014-09-19,hr,female,United States,Sylhet,98.1,FALSE,Good value for money.,109.28,,0
5676,Ira T.,54,"$94,875",2018-12-31,Engineering,female,U.S.A,Rajshai,66.1,TRUE,Good value for money.,388.37,,0
6204,Ira H.,33,63013,2013-11-15,Finance,F,us,Sylhet,92.1,TRUE,Delivery was fast and packaging great.,439.94,,0
12924,Hasan C.,62,71572,2014/10/26,Finance,female,USA,Chitagong,101.6,FALSE,N/A,236.02,,0
4908,Frank R.,41,91782,2022-02-05,Finace,FEMALE,usa,,,FALSE,Good value for money.,27.94,,0
18870,Ira H.,34,55839,09/07/2017,SALES,Man,United States,Dhaka,,TRUE,Good value for money.,316.49,,0
7500,John F.,32,38754,2012-04-25,Marketing,MALE,U.S.A,Khulna,68.2,FALSE,Would buy again without hesitation.,216.64,,0
5255,Ira L.,60,92387,2021-10-14,Engineering,MALE,U.K.,Dhakka,90.7,TRUE,Product met all expectations.,433.49,,0
14684,Frank S.,65,69617,2023-07-20,SALES,Man,America,Rajshahi,118,FALSE,,-29,,0
4721,Bob M.,65,101122,2023-03-05,Finance,,us,Dhka,119.3,TRUE,Would buy again without hesitation.,283.63,,0
18834,Ira X.,63,"$77,737",2010-01-18,Sales,F,BANGLADESH,Slyhet,116.7,FALSE,Product met all expectations.,352.39,,0
17750,Ira M.,46,32907,2011/06/02,Engineering,Male,United States,Rajshahi,123.6,FALSE,Product met all expectations.,116.42,,0
15292,Charlie N.,62,30302,2018-06-05,engineering,F,BANGLADESH,Rajshai,79kg,FALSE,Good value for money.,231.51,,0
7456,John U.,58,58637,2013-01-04,,Female,BD,Dhaka,,TRUE,Very satisfied with the quality.,275.14,,1
2221,Alice U.,23,93889,2021-02-18,SALES,,bd,Khulna,66kg,FALSE,Good value for money.,,,0
14470,Ira M.,50,77462,2021-11-26,Finace,Woman,U.S.A,Chittagong,51.5,TRUE,Delivery was fast and packaging great.,356.33,,0
2063,Diana X.,29,41656,10-20-2021,Marketing,male,Bangladesh,Khulna,,TRUE,Very satisfied with the quality.,200.27,,0
4011,Grace O.,41,98527,2017-03-09,Marketing,Woman,United States,Rajshahi,61.8,TRUE,Good value for money.,451.27,,0
11675,Bob D.,20,61762,2017-06-18,Sales,Woman,United States,Khulna,51.6,FALSE,Good value for money.,494.12,,0
13373,Charlie F.,64,31171,2014-01-22,Engineering,Man,BANGLADESH,Dhaka,48.2,TRUE,Product met all expectations.,344.42,,0
8157,Hasan E.,25,47384,2011-08-05,Marketing,Man,us,Khulna,104kg,,Would buy again without hesitation.,395.79,,0
4451,Ira X.,56,110736,2018-07-09,engineering,Woman,,Khulna,120.4,FALSE,"Excellent product, highly recommend!",154.41,,0
8063,Eve V.,44,80756,2023-12-05,Marketing,Woman,usa,Chittagongg,94.1,TRUE,"Excellent product, highly recommend!",232.22,,0
19193,Eve S.,19,30523,2011-09-05,HR,F,usa,Rajshahi,126.7,FALSE,not bad,272.66,,0
5364,John N.,29,"$85,664",2022-04-05,HR,Man,Bangladesh,Sylhet,101kg,TRUE,Good value for money.,205.49,,0
17506,Bob M.,48,44843,2021-04-07,Sales,Woman,usa,Khulna,57.2,FALSE,Very satisfied with the quality.,-243,,0
15207,John D.,18,105742,,Sales,MALE,BANGLADESH,Rajshahi,104.4,,fine,289.61,,0
8651,John X.,40,44855,2010-01-19,Engineering,Woman,us,Chittagong,50.2,FALSE,Very satisfied with the quality.,24.76,,0
7312,Eve Q.,,"$96,396",2010-10-29,hr,male,,Slyhet,108.1,TRUE,Very satisfied with the quality.,479,,0
9,Frank F.,30,45073,2011-01-18,Marketing,FEMALE,Bangladesh,Chittagong,85.5,FALSE,Good value for money.,395.27,,0
13493,Diana S.,33,115115,2019-11-16,Finance,FEMALE,usa,Sylhet,95kg,FALSE,Good value for money.,126.38,,0
19051,Frank V.,44,100203,,hr,female,BD,Sylhet,56kg,1,Would buy again without hesitation.,27,,0
11363,Ira Q.,29,61045,2021-02-25,Finance,female,U.S.A,Khulna,124,1,Very satisfied with the quality.,$338.22,,0
14800,Eve J.,20,87125,23-Jun-2018,engineering,Male,U.K.,Khulna,109.4,FALSE,"Excellent product, highly recommend!",87.05,,0
15260,Hasan K.,41,75507,10-27-2011,Engineering,M,United Kingdom,Chittagongg,129.1,TRUE,Would buy again without hesitation.,-475,,0
1542,Charlie T.,28,48175,2017-08-16,HR,F,Bangladesh,Khulna,53.9,TRUE,Very satisfied with the quality.,365.74,,0
18815,Hasan E.,57,101145,2011-11-06,,FEMALE,America,Sylhet,99.4,,Would buy again without hesitation.,10.14,,0
19624,Ira B.,41,67661,2016-09-30,Marketing,,BD,Khulna,66.8,FALSE,Good value for money.,365.46,,0
16828,Ira B.,20,92945,2024-08-01,HR,male,U.K.,Dhaka,97.3,TRUE,"Excellent product, highly recommend!",337.88,,0
12567,Frank P.,63,50110,2020-04-24,SALES,Woman,USA,Khulna,103.4,TRUE,Would buy again without hesitation.,-212,,0
19749,Bob F.,27,36415,2024-07-17,SALES,,UK,Dhaka,74.9,TRUE,Delivery was fast and packaging great.,417.76,,1
12713,Diana O.,36,81847,2015-06-22,hr,Woman,bd,Dhaka,127.7,FALSE,Good value for money.,250.83,,0
17457,Eve V.,50,101475,,Sales,female,America,Chittagong,97.8,FALSE,good,245.87,,0
18028,Eve N.,55,"$99,493",2012-10-30,Marketing,MALE,UK,Sylhet,118.5,FALSE,"Excellent product, highly recommend!",499.11,,0
6791,Ira X.,38,110228,2015-12-23,Finace,Male,United Kingdom,,107,TRUE,Delivery was fast and packaging great.,262.92,,0
8374,Frank K.,33,9999999,2019-10-14,Engineering,Male,U.S.A,Dhaka,97.8,0,Good value for money.,386.92,,0
13969,Frank S.,43,111078,2023-03-04,Finance,FEMALE,USA,Sylhet,97.7,FALSE,Very satisfied with the quality.,228.2,,0
5915,Diana E.,28,78343,2013-04-19,Sales,Female,BD,Chittagong,65.2,FALSE,Good value for money.,239.2,,0
14917,Bob A.,24,30606,2013-07-01,HR,FEMALE,United States,Dhka,76.8,FALSE,"Excellent product, highly recommend!",488.49,,0
9543,Charlie W.,31,96191,2022-12-17,engineering,male,BANGLADESH,Sylhet,100.4,TRUE,Delivery was fast and packaging great.,190.69,,0
19759,Frank A.,59,116119,2011-09-10,Engineering,FEMALE,Bangladesh,Dhaka,129.7,FALSE,Would buy again without hesitation.,148.5,,0
3554,Hasan H.,,67166,2016-05-01,engineering,F,bd,Dhaka,60.6,TRUE,Product met all expectations.,24.3,,0
9793,Ira Y.,33,54523,2013-04-05,Marketing,F,U.S.A,Rajshahi,118.6,FALSE,"Excellent product, highly recommend!",73.94,,0
18528,John B.,39,96487,2012-03-03,Engineering,Male,USA,Dhaka,78.8,TRUE,Delivery was fast and packaging great.,235.1,,0
2896,Hasan D.,65,75306,10/09/2021,Finance,female,United Kingdom,Chittagong,75.3,FALSE,Product met all expectations.,184.94,,0
4155,Ira K.,41,49885,24/12/2016,SALES,FEMALE,America,Chittagong,114.4,TRUE,"Excellent product, highly recommend!",$19.64,,0
8715,John T.,60,101777,2011-06-22,engineering,Man,usa,Chitagong,75.7,FALSE,Would buy again without hesitation.,312.29,,0
14750,Diana B.,58,30899,2016-06-19,Marketing,M,BANGLADESH,Dhaka,89.3,1,Would buy again without hesitation.,125.75,,1
19136,Ira A.,20,50303,2018-11-20,Mrketing,Female,U.K.,Chittagong,116.1,FALSE,Product met all expectations.,383.56,,0
18659,Hasan U.,35,94509,03/11/2018,HR,,UK,Sylhet,91.8,TRUE,Product met all expectations.,238.41,,0
10794,John Q.,58,,2013-05-19,SALES,F,Bangladesh,Rajshahi,84.4,TRUE,Very satisfied with the quality.,248.68,,0
9194,John G.,56,67779,2023-10-20,HR,Male,BANGLADESH,Chittagong,126.5,1,ok,293.48,,0
17758,Diana H.,42,44186,2010-03-07,HR,male,BANGLADESH,Dhaka,77.2,FALSE,Delivery was fast and packaging great.,297.16,,0
5013,Diana W.,36,78513,2016-08-08,Marketing,FEMALE,BD,Khulna,71.3,FALSE,Product met all expectations.,374.11,,0
9019,Grace U.,52,46802,2012-01-22,,Woman,bd,Khulna,86.4,TRUE,"Excellent product, highly recommend!",424.13,,0
4623,John D.,38,71988,2015-07-22,SALES,M,U.K.,Rajshahi,66.7,0,fine,173.17,,0
6519,Frank Q.,24,61870,2023-10-20,SALES,Man,U.S.A,Khulna,84.4,TRUE,Would buy again without hesitation.,410.41,,1
18386,Charlie T.,42,58981,2020-09-17,Finace,Female,bd,Rajshahi,126.1,TRUE,Product met all expectations.,145.22,,0
17931,Charlie W.,20,89121,2024-01-30,Finance,Male,bd,Dhaka,89.9,FALSE,Would buy again without hesitation.,68.58,,0
3565,Bob T.,42,58158,2013-08-17,Mrketing,F,USA,Chittagong,79.4,1,"Excellent product, highly recommend!",418.93,,0
15233,Hasan L.,51,55569,2022-12-16,Engineering,M,usa,Khulna,79,TRUE,Product met all expectations.,127.55,,0
9329,Grace N.,33,30153,2020-06-30,Finance,Male,U.K.,Rajshahi,69.9,FALSE,Would buy again without hesitation.,457.77,,0
3920,Grace M.,62,79114,2010-04-24,Sales,male,United Kingdom,Chittagong,124.2,FALSE,Delivery was fast and packaging great.,282.12,,0
124,John N.,27,32891,2015-07-22,engineering,MALE,bd,,93kg,TRUE,Product met all expectations.,397.56,,0
7922,Bob I.,40,103732,2018-12-22,HR,F,BANGLADESH,Chittagong,45.4,FALSE,"Excellent product, highly recommend!",467.82,,0
8471,Charlie J.,36,61141,2016-06-20,Mrketing,Woman,us,Dhaka,125.3,TRUE,Would buy again without hesitation.,,,0
10599,Alice O.,46,81055,2020-09-13,Finace,Woman,U.S.A,Rajshahi,48.3,1,Delivery was fast and packaging great.,115.05,,0
9075,Grace X.,25,"$92,232",2024-11-25,SALES,male,U.K.,Slyhet,98.7,TRUE,N/A,84.57,,0
17122,Frank G.,28,82245,2011-11-19,,,BANGLADESH,Dhaka,111.3,FALSE,"Excellent product, highly recommend!",158.5,,0
11119,Frank T.,32,112393,2011-01-05,hr,female,U.S.A,Chittagong,59.3,1,"Excellent product, highly recommend!",432.76,,0
15903,Hasan B.,58,91131,2021-12-28,hr,female,usa,Dhaka,107.5,TRUE,Product met all expectations.,,,0
15843,Bob V.,27,54551,2019-12-14,Finance,Male,U.S.A,Rajshahi,54kg,TRUE,Good value for money.,403.3,,0
16751,John A.,36,"$76,320",,Finance,Woman,USA,Khulna,90.5,TRUE,Good value for money.,345.89,,0
8487,Ira M.,39,102558,2018-11-05,Finance,M,United Kingdom,Khulna,76,TRUE,Good value for money.,497.95,,0
18044,Alice D.,26,49596,2012-03-15,HR,,UK,Dhakka,67.3,TRUE,Delivery was fast and packaging great.,$169.24,,0
6216,Eve M.,23,40789,2018-11-04,Mrketing,FEMALE,BD,Chitagong,53.5,TRUE,"Excellent product, highly recommend!",428.59,,0
15621,Charlie Q.,34,87585,2021-05-15,Finace,female,BD,Chittagong,107.6,TRUE,Very satisfied with the quality.,458.14,,0
10694,Grace S.,0,96453,08-Mar-2019,hr,M,America,Khulna,82.3,TRUE,Good value for money.,237.65,,0
11394,Frank Z.,52,81612,11-09-2016,Mrketing,,America,Chittagong,67.5,TRUE,Very satisfied with the quality.,412.16,,0
4644,Grace M.,42,"$70,565",2013-08-31,Finace,F,U.S.A,Khulna,124.2,TRUE,"Excellent product, highly recommend!",396.38,,0
15045,Hasan D.,38,36456,2011/04/29,Finance,,U.K.,Sylhet,113.6,TRUE,N/A,227.27,,0
4100,Charlie K.,18,,,,female,,Dhaka,85,FALSE,Very satisfied with the quality.,138.36,,0
979,Grace R.,40,35579,2014-04-23,Finace,F,United Kingdom,Khulna,119kg,FALSE,fine,220.08,,0
13432,Bob O.,62,66991,2018/05/13,SALES,female,U.S.A,Slyhet,110.8,,Would buy again without hesitation.,393.03,,0
2550,Ira C.,32,58702,02-Apr-2010,Finace,FEMALE,BD,Chittagong,70.9,0,na,215.5,,0
18262,Grace Y.,50,112246,2018-03-31,Mrketing,,U.S.A,,52.4,1,fine,203.54,,0
18029,Alice X.,46,56295,2015-08-11,Engineering,Female,us,Dhaka,56.2,TRUE,Good value for money.,296.17,,0
16055,Eve L.,29,56932,2023-10-13,Sales,Woman,USA,Dhaka,49.4,FALSE,Delivery was fast and packaging great.,,,0
15435,Charlie W.,51,74278,2020-03-08,Mrketing,FEMALE,Bangladesh,Rajshahi,100kg,TRUE,,171.73,,0
11703,Bob L.,62,71458,12/04/2014,HR,female,U.S.A,Dhakka,84kg,FALSE,Good value for money.,117.52,,0
15181,Eve F.,61,"$98,607",2017-10-24,engineering,FEMALE,United States,Khulna,73.5,FALSE,N/A,276.69,,0
11607,Ira I.,32,33656,02/02/2024,HR,Male,BD,Sylhet,46.2,TRUE,Product met all expectations.,35.86,,0
4708,Hasan V.,19,67966,2012-07-25,Mrketing,female,United Kingdom,Sylhet,54.9,FALSE,"Excellent product, highly recommend!",9.16,,0
7316,Grace M.,58,85884,2013-10-10,Marketing,Male,UK,Chittagong,129,1,"Excellent product, highly recommend!",110.46,,1
19201,Frank L.,24,58508,2018-12-26,Marketing,female,U.S.A,Rajshai,111.7,TRUE,"Excellent product, highly recommend!",107.82,,0
1141,Grace C.,24,70011,2023-01-23,Mrketing,Female,,Dhakka,45.6,TRUE,,342.88,,0
17406,Ira Y.,65,93202,2018/03/23,Engineering,MALE,America,Sylhet,80.5,TRUE,good,$105.91,,0
18860,Ira Q.,33,90969,2020-09-27,SALES,FEMALE,,Khulna,77.3,FALSE,ok ok,81.39,,0
16854,Bob A.,41,33964,2023-02-21,Engineering,Woman,Bangladesh,Dhaka,112.4,TRUE,Would buy again without hesitation.,144.04,,1
10011,John U.,57,61390,2021-11-05,Marketing,Male,UK,Sylhet,99kg,TRUE,Very satisfied with the quality.,393.8,,0
19851,Grace U.,40,103292,2014-09-30,Finace,Man,America,Dhaka,77.7,,"Excellent product, highly recommend!",393.89,,0
2944,Charlie S.,44,34663,2023-12-14,Mrketing,F,United Kingdom,Chittagong,126.3,FALSE,Delivery was fast and packaging great.,191.9,,0
19302,Hasan Q.,20,101123,2015-01-27,Finace,Woman,U.S.A,Rajshahi,51.8,TRUE,"Excellent product, highly recommend!",353.9,,0
6374,Bob M.,42,108749,,Engineering,Male,United Kingdom,Rajshai,116.5,FALSE,Would buy again without hesitation.,346.76,,0
18082,Charlie C.,21,116907,2011-02-24,Marketing,female,America,Khulna,126.5,TRUE,"Excellent product, highly recommend!",92.03,,0
714,Alice J.,21,,2014-07-28,Finance,M,usa,Sylhet,78.7,FALSE,Good value for money.,7.76,,0
4849,Frank C.,48,52336,2013-08-11,Finance,Female,usa,Rajshahi,63,FALSE,Good value for money.,201.31,,0
971,Charlie U.,64,118216,2015-11-01,Marketing,MALE,Bangladesh,Dhaka,104.1,TRUE,Good value for money.,313.32,,0
18490,Charlie M.,33,40948,2017-07-11,Engineering,Woman,bd,Chittagong,118.9,1,Product met all expectations.,367.45,,0
7552,Grace M.,43,88504,2018/08/23,HR,MALE,bd,Dhaka,82.2,TRUE,Good value for money.,441.59,,0
11967,Ira T.,36,62061,2022-04-16,hr,MALE,U.S.A,Khulna,76.9,TRUE,ok ok,251.73,,0
14216,Eve S.,58,100675,,Mrketing,MALE,United Kingdom,Sylhet,94kg,FALSE,Delivery was fast and packaging great.,398.75,,0
6067,Grace Y.,61,113046,2022-07-17,Finance,Man,BD,Khulna,64.9,FALSE,Product met all expectations.,271.29,,0
1447,Hasan N.,63,73351,2022-08-23,Engineering,male,UK,Dhaka,104.9,FALSE,"Excellent product, highly recommend!",395.73,,0
17101,Ira G.,24,90343,2010-04-09,Mrketing,MALE,BD,Sylhet,120,FALSE,Good value for money.,287.9,,0
5979,Frank T.,32,46989,2019-11-20,Finance,FEMALE,United Kingdom,Dhaka,107.8,TRUE,Would buy again without hesitation.,174.44,,0
13588,Alice N.,40,50047,2024-11-29,Sales,Man,BANGLADESH,Dhaka,77.8,FALSE,"Excellent product, highly recommend!",-255,,0
9868,Frank B.,42,54479,2014-09-12,Mrketing,Male,BANGLADESH,Dhaka,89.9,FALSE,Good value for money.,478.05,,0
17371,Ira K.,59,85377,2023-10-20,Marketing,M,America,Chittagong,58.8,FALSE,Good value for money.,285.74,,0
6773,Grace K.,24,9999999,2017-09-10,Finace,MALE,,Slyhet,114kg,1,Very satisfied with the quality.,94.83,,0
12429,Ira J.,47,115980,,Marketing,FEMALE,U.S.A,Khulna,110.7,TRUE,not bad,14.42,,0
1924,John B.,63,112600,,HR,Man,BANGLADESH,Dhaka,129.3,FALSE,,274.72,,0
8141,Ira H.,19,-500,06-28-2014,engineering,FEMALE,United Kingdom,Khulna,85.5,FALSE,"Excellent product, highly recommend!",134.52,,0
1112,Charlie Z.,36,105908,2016-01-03,Finace,male,BD,Dhaka,85,FALSE,Product met all expectations.,376.12,,0
16762,Charlie T.,61,55063,2012-09-30,Mrketing,male,BD,Chittagong,80,FALSE,bad,166.74,,0
14088,Charlie O.,36,60059,2022-12-31,,F,Bangladesh,,72.3,TRUE,Would buy again without hesitation.,487.94,,0
5733,Grace S.,58,98236,,hr,FEMALE,America,Rajshahi,49.4,FALSE,Product met all expectations.,367.66,,0
13389,Grace G.,48,66588,2012-07-12,Sales,female,U.K.,Rajshahi,96.2,TRUE,Would buy again without hesitation.,193.98,,0
3789,Charlie K.,34,103797,2021-09-12,Finance,female,us,Chitagong,97.9,TRUE,Would buy again without hesitation.,213.63,,0
8692,Bob O.,18,-500,2021-11-09,Sales,Man,BD,Chittagongg,46.8,0,Would buy again without hesitation.,7.08,,0
9472,John R.,31,87625,31-Jan-2022,HR,FEMALE,Bangladesh,Khulna,52.3,TRUE,"Excellent product, highly recommend!",41.84,,0
11624,John I.,64,98718,2011-08-12,Mrketing,Male,bd,Chittagongg,53.7,TRUE,Delivery was fast and packaging great.,271.55,,0
3083,Ira V.,42,92876,14-Oct-2021,hr,M,us,Sylhet,73.9,FALSE,,147.51,,0
4463,Charlie K.,43,43214,2018-10-27,HR,Female,UK,Rajshahi,59.7,FALSE,bad,321.27,,1
13342,Frank W.,29,95905,2018-05-27,Finace,Female,BD,Khulna,69.2,TRUE,Good value for money.,423.3,,0
17938,Diana D.,56,35397,2021-03-25,hr,male,BD,Chittagong,122.8,TRUE,Would buy again without hesitation.,402.86,,0
14718,Eve T.,30,40022,2015-08-22,Finance,Woman,usa,Chitagong,129.8,FALSE,Good value for money.,468.57,,0
3272,Hasan M.,41,41807,2020-12-25,,Man,Bangladesh,Chittagong,96.8,FALSE,Product met all expectations.,81.07,,0
2599,Bob T.,53,,2014-03-01,Marketing,Woman,United States,Sylhet,72.7,0,Very satisfied with the quality.,139.98,,0
4334,Alice E.,39,44281,2012-11-05,HR,Man,UK,Sylhet,55.5,TRUE,Good value for money.,460.73,,0
19543,Frank D.,55,101515,2015-01-16,hr,female,United Kingdom,Rajshahi,98.6,FALSE,Good value for money.,329.3,,0
10526,Grace Q.,34,95298,2010/06/20,Engineering,FEMALE,U.S.A,Rajshahi,129.5,TRUE,"Excellent product, highly recommend!",145.84,,0
4637,Bob M.,60,34938,2020-04-18,hr,Woman,United States,Khulna,93.8,FALSE,N/A,328.53,,0
307,Grace B.,64,97834,2010-08-21,hr,Male,us,Rajshahi,58kg,FALSE,Would buy again without hesitation.,399.73,,0
9338,Ira L.,45,76323,2010-08-14,engineering,Woman,,Sylhet,116.5,TRUE,Good value for money.,$331.15,,1
15106,Charlie A.,52,77652,2012-01-25,engineering,Man,usa,Sylhet,117.6,0,"Excellent product, highly recommend!",92.39,,0
17024,Eve O.,34,113964,2011-10-24,hr,,Bangladesh,Chittagong,104.4,FALSE,Good value for money.,259.31,,0
4402,Bob J.,20,107533,2022-08-09,Engineering,Female,us,Rajshahi,69.6,FALSE,Delivery was fast and packaging great.,295.61,,0
3645,Ira G.,46,107583,,SALES,Woman,America,Dhaka,126.4,FALSE,"Excellent product, highly recommend!",118.52,,0
11781,Charlie X.,34,115854,2014-09-03,Finace,Female,,Khulna,83kg,FALSE,Very satisfied with the quality.,201.79,,0
3580,Hasan L.,61,30496,2024-04-08,hr,Man,United Kingdom,Sylhet,75.4,FALSE,good,37.74,,0
5453,Ira K.,24,114100,2023-04-15,Mrketing,Woman,BANGLADESH,Chittagong,122.9,TRUE,Would buy again without hesitation.,127.22,,0
2954,Grace S.,21,90102,2020-03-27,Finace,male,us,Khulna,57.2,FALSE,good,382.63,,0
442,Hasan B.,35,42929,2018-02-01,Finance,Man,,Chittagong,68.3,TRUE,,483.28,,0
4753,Grace C.,45,30882,2021-12-11,Finance,MALE,bd,Sylhet,94.6,FALSE,Would buy again without hesitation.,128.83,,0
5523,Ira N.,38,47313,,Engineering,FEMALE,BD,Sylhet,119.9,TRUE,Delivery was fast and packaging great.,326.83,,0
5597,Diana A.,31,73726,2019-05-19,Sales,Male,BD,Chittagong,88.6,FALSE,Delivery was fast and packaging great.,42.05,,0
3373,Hasan U.,43,38129,2016-01-27,engineering,,Bangladesh,Khulna,80.8,FALSE,Product met all expectations.,,,0
631,Bob V.,45,118925,2016-08-25,Mrketing,male,U.K.,Chittagongg,108,TRUE,good,352.85,,0
5331,Frank C.,41,62690,2023-12-19,HR,M,usa,Chittagong,81.2,FALSE,Delivery was fast and packaging great.,221.45,,0
14657,Alice Q.,50,70707,2014-03-29,Engineering,M,us,Chittagong,80.1,TRUE,ok,$188.64,,0
2883,Eve C.,,109580,2016-06-12,HR,M,UK,Dhaka,116.2,FALSE,Product met all expectations.,73.83,,0
18554,John A.,18,91223,2021-05-02,Sales,,Bangladesh,Chittagong,91kg,FALSE,Good value for money.,258.94,,0
17170,Charlie B.,64,118767,2015-05-06,Sales,M,BANGLADESH,Khulna,102.8,TRUE,Very satisfied with the quality.,496.83,,0
7656,Alice C.,54,68243,2015-04-04,,female,United States,Sylhet,65,TRUE,"Excellent product, highly recommend!",476.27,,0
11253,Grace T.,35,115724,2022-04-01,Finace,Male,BD,Dhaka,111.4,1,Would buy again without hesitation.,31.52,,0
11470,Hasan Y.,63,71483,2014-01-31,SALES,Woman,bd,Chittagong,63.6,,Would buy again without hesitation.,284.72,,0
1165,Hasan G.,44,"$63,815",05-16-2020,HR,,BANGLADESH,Dhakka,79.1,1,na,-4,,0
7938,Alice C.,37,96752,2014-08-28,Engineering,female,UK,Sylhet,67.5,FALSE,Product met all expectations.,164.37,,0
19592,Ira R.,18,9999999,07/10/2024,,FEMALE,U.S.A,Dhaka,111.9,0,Delivery was fast and packaging great.,446.51,,0
14706,Eve D.,27,55303,2011-05-14,Marketing,FEMALE,U.K.,Sylhet,102.9,FALSE,Very satisfied with the quality.,237.96,,0
15107,Eve Y.,25,57528,2011-03-02,Sales,Woman,United States,Dhaka,124.8,FALSE,"Excellent product, highly recommend!",213.43,,0
17996,Eve F.,36,110339,2012-01-08,Mrketing,male,United Kingdom,Dhaka,59.2,TRUE,Very satisfied with the quality.,10.06,,0
18422,Grace T.,47,67817,2011-08-27,Finance,MALE,U.S.A,Sylhet,67.8,FALSE,ok ok,421.55,,0
5666,Bob U.,49,111072,2016-03-08,Marketing,Female,U.S.A,Rajshahi,119.3,TRUE,Good value for money.,219,,0
14902,Charlie L.,23,94821,30/01/2018,engineering,FEMALE,usa,Khulna,104.4,FALSE,Delivery was fast and packaging great.,322.45,,0
5893,Frank P.,37,43419,2011-08-31,Mrketing,MALE,USA,Dhaka,71.6,FALSE,Good value for money.,262.65,,0
9335,Frank Y.,26,88582,2017-12-26,Sales,FEMALE,usa,Chittagong,102.5,FALSE,Delivery was fast and packaging great.,121.78,,0
11437,Charlie P.,40,78353,2023-06-09,Finace,MALE,America,Rajshahi,69.7,TRUE,Would buy again without hesitation.,107.62,,0
6570,Diana M.,30,34612,2017-09-20,Finance,Man,BD,Dhaka,95.2,TRUE,Product met all expectations.,-306,,0
13253,Frank H.,57,57012,2021-11-24,hr,M,United States,Dhaka,124.9,TRUE,,478.64,,0
17284,Diana M.,49,51630,2010-10-02,engineering,Male,U.S.A,Sylhet,125.6,TRUE,Very satisfied with the quality.,,,0
8442,Frank U.,37,72873,2014-09-16,Finace,male,usa,Sylhet,,TRUE,Would buy again without hesitation.,-425,,0
7009,Eve L.,59,60371,2013-02-02,Sales,F,United Kingdom,Chitagong,117kg,,Good value for money.,274.17,,0
19619,Alice F.,52,93380,2017-05-27,Engineering,female,bd,Khulna,74.2,TRUE,Delivery was fast and packaging great.,368.05,,0
2933,Bob C.,46,54866,2019-01-11,Engineering,Woman,usa,Khulna,83,FALSE,,62.64,,0
10424,Eve U.,31,40800,2014-05-13,Mrketing,Woman,bd,Dhakka,83.6,FALSE,Very satisfied with the quality.,17.51,,0
8808,Diana S.,42,44909,2017-07-09,SALES,Man,America,Rajshahi,122.2,FALSE,Delivery was fast and packaging great.,152.02,,0
4985,Ira V.,,102237,2016-06-07,Finance,male,bd,Dhaka,116.8,FALSE,n/a,464.47,,0
4808,Bob B.,59,43791,2022-08-28,engineering,female,bd,Chittagong,116kg,0,"Excellent product, highly recommend!",$299.02,,1
15601,Charlie V.,46,43956,2022-08-26,Engineering,Male,BANGLADESH,Dhaka,64.1,FALSE,Good value for money.,36.73,,0
6446,Charlie Q.,29,91185,2010-03-17,HR,F,us,Dhakka,70,TRUE,Product met all expectations.,43.73,,0
18726,Charlie M.,999,57602,2013-04-30,Mrketing,Male,America,Dhakka,61.3,FALSE,Good value for money.,240.67,,0
16876,Grace T.,51,,2013-06-06,Engineering,MALE,USA,Chittagongg,52.7,TRUE,Delivery was fast and packaging great.,241.4,,0
2776,Charlie C.,39,34354,2010-04-25,Finance,Male,United States,Khulna,78kg,FALSE,Very satisfied with the quality.,123.77,,0
12412,Alice D.,32,"$79,865",2015-09-20,Mrketing,female,U.S.A,Rajshahi,97,TRUE,...,18.44,,0
